wavenumber,mixed_spectrum
1580,1.4042802757199224e-22
1581,8.2701018457128e-23
1582,3.2444849498655538e-24
1583,5.136808437943934e-26
1584,5.881719614761088e-26
1585,4.739583540728347e-25
1586,1.2330926552081518e-22
1587,1.0709530944167005e-23
1588,4.2695370596233676e-24
1589,6.456035768337709e-24
1590,1.469522378221453e-23
1591,1.572433332873407e-26
1592,1.4153733500113822e-25
1593,8.103255317835306e-24
1594,3.5736863836618395e-24
1595,7.376544660945885e-22
1596,5.045455112240221e-23
1597,1.53527104752594e-22
1598,1.1022748525308617e-25
1599,3.5660641629030436e-24
1600,7.034418471513431e-24
1601,1.597960368375537e-23
1602,1.7470482696539273e-22
1603,1.4159713548483456e-23
1604,1.2901539838855847e-23
1605,6.967703417590755e-22
1606,3.2451702688239886e-21
1607,6.901743036612819e-22
1608,8.30057370307735e-23
1609,7.936748573672237e-26
1610,1.1720751119034205e-22
1611,8.341579320181625e-25
1612,1.856763121841384e-24
1613,6.10801978694856e-24
1614,9.09609201667136e-24
1615,2.2982016125910037e-24
1616,1.0574878786331953e-24
1617,5.24652085621959e-24
1618,8.670851573326575e-25
1619,4.458794458225771e-22
1620,2.8180896457846456e-25
1621,1.4942010788784802e-22
1622,7.31670360423407e-22
1623,6.758636421095906e-26
1624,2.6302605747729247e-21
1625,1.1883816217101213e-24
1626,6.724349802206503e-25
1627,4.67031078396379e-23
1628,4.1027795968994475e-20
1629,3.2113576138812432e-24
1630,8.167472070081086e-26
1631,4.509644206927716e-25
1632,2.0928678663470848e-23
1633,8.191291832645342e-23
1634,1.9607060857929558e-24
1635,1.7349329940161195e-24
1636,4.9402865113164904e-24
1637,3.0797869216862115e-23
1638,2.371672506598475e-23
1639,1.4990663303345127e-23
1640,1.2751035834733862e-25
1641,1.189704654719058e-22
1642,1.0351716520799902e-25
1643,5.510614551113554e-24
1644,1.7721399109075176e-23
1645,8.085503032843214e-21
1646,4.090477034836433e-22
1647,1.963272654201072e-24
1648,1.0649667409309706e-24
1649,3.798104938314629e-25
1650,2.0544927544511317e-25
1651,9.055558040047576e-25
1652,1.7722004291920668e-23
1653,1.0048418442867801e-24
1654,2.8610018172439312e-24
1655,1.2676177659831508e-24
1656,2.1917659448228358e-25
1657,4.675140712669731e-25
1658,5.333884779109195e-25
1659,9.438875522971096e-24
1660,3.549804158447919e-23
1661,3.482550678831759e-25
1662,1.493581913644821e-25
1663,2.45082173033119e-25
1664,8.07832357846036e-25
1665,3.625321134186868e-25
1666,9.14075848004188e-25
1667,7.737423342479506e-26
1668,1.1618953623346626e-25
1669,1.1298378364813986e-24
1670,3.836499358841179e-25
1671,1.3253645158572507e-24
1672,1.164688594544283e-24
1673,1.8058236925407379e-25
1674,3.3731982211600864e-25
1675,1.932887564474626e-26
1676,6.79634522784618e-26
1677,1.9195834086982326e-24
1678,5.841585477555158e-24
1679,4.162405443831693e-25
1680,1.029263881904969e-24
1681,3.1797377948146437e-25
1682,3.5545105238999317e-25
1683,4.590285346387833e-25
1684,2.634274322939982e-25
1685,4.749188879050199e-25
1686,2.6552244301701155e-24
1687,2.714039634072834e-25
1688,1.2555454889617136e-24
1689,4.065033553831958e-25
1690,2.037183274502448e-25
1691,1.6365838779252015e-25
1692,1.2028475638611546e-24
1693,8.524842401308871e-26
1694,5.696736153955431e-25
1695,2.0350505268298238e-25
1696,7.216546546102948e-25
1697,1.7358522674451804e-24
1698,6.002458835511737e-26
1699,8.625087688836192e-25
1700,4.7586253976200205e-25
1701,1.920352862943956e-25
1702,4.7416362417130315e-25
1703,2.4898836697418333e-25
1704,2.7144337034747963e-25
1705,4.111367140949895e-25
1706,1.1501037447701168e-24
1707,7.1908549325629545e-25
1708,2.8647809745158756e-25
1709,1.3301680370965103e-25
1710,9.83566078647824e-25
1711,2.6895953916488855e-25
1712,1.001675489567861e-25
1713,1.4308114002864875e-25
1714,1.7481730757273423e-25
1715,2.4921502073715843e-25
1716,2.961498970182174e-25
1717,3.5639857132200855e-25
1718,5.522120041260359e-25
1719,2.674260889437973e-25
1720,6.5026846717416875e-25
1721,2.14894267510234e-25
1722,1.0784210556120252e-25
1723,1.5666442926463206e-25
1724,6.331268154257725e-25
1725,4.775964373043932e-25
1726,6.874684768917977e-25
1727,9.964449329635461e-26
1728,6.404166509862321e-25
1729,1.9528238023506323e-25
1730,1.5165685565022514e-25
1731,9.617485169288957e-26
1732,2.7231758544079067e-25
1733,2.770613944497783e-25
1734,1.5958254850107864e-25
1735,8.399268459856907e-25
1736,2.2661895183423185e-25
1737,2.55360587601014e-25
1738,2.6888079916262116e-25
1739,2.3224183898213235e-25
1740,8.83656105110395e-26
1741,1.2419555757633983e-25
1742,2.914219690140542e-25
1743,8.80352418677692e-26
1744,2.109799897580326e-25
1745,9.274003196885097e-26
1746,1.0314138858835067e-25
1747,6.201799632464078e-25
1748,8.465362073169678e-26
1749,4.5825627016189806e-26
1750,3.475662078075953e-25
1751,1.0797863769775248e-25
1752,4.614127073756271e-25
1753,4.077299742241344e-25
1754,1.1574755688878242e-25
1755,1.2810387872994922e-25
1756,1.3343577253427438e-25
1757,6.721113204773324e-26
1758,8.442516277021056e-26
1759,1.57097874869741e-25
1760,2.2960928054248404e-25
1761,1.914705943087529e-25
1762,2.0912979440635703e-25
1763,8.53100276693889e-26
1764,5.85067272175206e-26
1765,9.779993153990964e-26
1766,7.690754570187838e-26
1767,8.270858199830128e-26
1768,1.0374880730799953e-25
1769,5.442903125611797e-26
1770,5.63953905821673e-26
1771,1.7954603461419019e-25
1772,1.7800437004647673e-25
1773,1.160843627895127e-25
1774,1.2255795286250996e-25
1775,1.8680490411827267e-25
1776,1.347739861912527e-25
1777,1.6338815008992338e-25
1778,1.3161170736139952e-25
1779,1.6230718615478623e-25
1780,1.320915910546388e-25
1781,1.4935100372491198e-25
1782,1.3452607342724947e-25
1783,1.488086005950529e-25
1784,1.133241631034506e-25
1785,8.978119975824644e-26
1786,8.632220499487934e-26
1787,1.2857007000964057e-25
1788,6.18095906670779e-26
1789,1.1934754359960847e-25
1790,5.669931149991738e-26
1791,8.821222690266802e-26
1792,6.017392028543745e-26
1793,6.563674388308516e-26
1794,8.559476870404513e-26
1795,7.746033679990078e-26
1796,8.045171679718116e-26
1797,8.189526159926537e-26
1798,6.454752162000574e-26
1799,7.416518733667796e-26
1800,8.226942153873031e-26
1801,8.164480948565696e-26
1802,7.764674928381798e-26
1803,7.550298065931331e-26
1804,7.742302577102044e-26
1805,4.642181465543446e-26
1806,6.092500612079432e-26
1807,5.0507063728109294e-26
1808,6.330480952431538e-26
1809,5.970933857479601e-26
1810,6.507484215188718e-26
1811,4.3944268603391513e-26
1812,7.365490467742411e-26
1813,6.004249950917202e-26
1814,8.264954042204424e-26
1815,4.8560721922415326e-26
1816,4.46611083529544e-26
1817,7.525821435042938e-26
1818,9.248274075129534e-26
1819,9.596665909359562e-26
1820,4.977020388131671e-26
1821,8.932300748084407e-26
1822,6.047302992433748e-26
1823,6.399610254109852e-26
1824,6.80802820772561e-26
1825,7.120170119702573e-26
1826,6.883238481283943e-26
1827,7.884669091108715e-26
1828,5.865910338215408e-26
1829,5.310829134785703e-26
1830,8.087614842354144e-26
1831,6.715241654801637e-26
1832,1.342241226223244e-25
1833,1.138511814256991e-25
1834,1.2215209576693295e-25
1835,6.311473514112636e-26
1836,1.2531206254108115e-25
1837,5.603844813850862e-26
1838,1.5711422862986822e-25
1839,1.1852207443939562e-25
1840,2.839885037530894e-25
1841,1.2380793317781683e-25
1842,3.084698678853155e-25
1843,2.156934363229017e-25
1844,1.1052994804545412e-25
1845,9.744074035621038e-25
1846,1.6224420351667707e-25
1847,1.1368416881377754e-25
1848,2.1174032032628696e-25
1849,7.70866198871042e-26
1850,1.3519596648766216e-24
1851,2.93266651496518e-25
1852,6.141543266097276e-26
1853,8.791065504691616e-25
1854,1.8866173581531623e-25
1855,1.4395219516153903e-25
1856,7.009612167160107e-26
1857,8.293258859010785e-26
1858,2.1075113613549393e-25
1859,1.3485780251005597e-25
1860,2.749604357053181e-25
1861,1.298371886000901e-25
1862,1.0995044143785357e-25
1863,5.47638390715485e-25
1864,6.414788220954262e-25
1865,2.676739430648416e-24
1866,4.624476075766342e-25
1867,1.6802426231960776e-25
1868,2.6014176316546616e-25
1869,2.93597999071413e-25
1870,1.1007742190242045e-25
1871,1.781408476186935e-25
1872,7.635891114832419e-26
1873,8.720728682314725e-26
1874,6.943752464741048e-26
1875,4.52941004723578e-25
1876,1.6329833150172384e-24
1877,7.886809905673912e-26
1878,5.083228474630704e-25
1879,3.638331914546744e-25
1880,1.5194052475620192e-25
1881,8.571183804490426e-26
1882,6.001142822625174e-26
1883,7.90414452660925e-26
1884,6.527050502821453e-26
1885,6.805279849851571e-25
1886,5.450951943488369e-25
1887,8.570393231695296e-26
1888,1.110518143621561e-25
1889,6.655666040586785e-26
1890,1.395229600751979e-25
1891,2.2529055169218948e-24
1892,2.427143714786163e-25
1893,2.7982255696425342e-24
1894,1.5364863633538308e-24
1895,2.148552745561067e-24
1896,2.1080467432055606e-25
1897,3.897391194673149e-25
1898,4.436231375340807e-25
1899,1.1026062668376585e-25
1900,1.3418666626051174e-25
1901,7.2054900964817255e-25
1902,8.111996690808172e-26
1903,3.035804948885056e-25
1904,7.18429079739068e-26
1905,2.591542579962939e-25
1906,1.900469816986594e-25
1907,1.5553873420891885e-25
1908,3.13042634335994e-25
1909,1.6436426999019116e-25
1910,1.7049831601672805e-25
1911,1.6892710147347489e-25
1912,1.3084536089508948e-25
1913,1.1465423175190487e-25
1914,1.039771725828312e-25
1915,9.969165395034533e-26
1916,7.676596627742249e-26
1917,7.141050413896714e-26
1918,7.334979681607802e-26
1919,9.987558724219597e-26
1920,1.0550644712763816e-25
1921,9.074749935961204e-26
1922,3.031268971901318e-26
1923,2.5296060185003277e-26
1924,9.40517652312808e-27
1925,2.7731715764077026e-26
1926,1.1561726275776124e-26
1927,1.6309439651559447e-26
1928,1.6862023013710876e-26
1929,1.3178461113156205e-26
1930,1.2022131083094767e-26
1931,1.345562584674421e-26
1932,1.5383051817819859e-26
1933,1.7294116973232705e-26
1934,1.7041066307861926e-26
1935,1.2932889076409646e-26
1936,2.3318137851698723e-26
1937,3.934888319468672e-26
1938,8.786395994607963e-27
1939,1.4510114793902954e-26
1940,8.413495444456507e-27
1941,3.992289754352881e-26
1942,5.411746298554914e-26
1943,7.36156333584261e-26
1944,2.851389043553449e-26
1945,3.261317504920968e-26
1946,2.636820284481283e-26
1947,5.169181081881653e-26
1948,1.2883310111021253e-26
1949,2.8600085243484166e-26
1950,3.560574510866798e-26
1951,4.958804659723499e-26
1952,8.653532797629176e-27
1953,5.1132815431236855e-26
1954,1.9070832077948917e-26
1955,3.9514354194800327e-26
1956,6.256890566643202e-26
1957,8.360270572961771e-26
1958,1.3397734191411786e-25
1959,6.190892262193154e-26
1960,2.138430511497488e-26
1961,1.3962303287845144e-25
1962,3.9261055397446615e-26
1963,1.3750253586714513e-26
1964,1.8191859766117714e-25
1965,2.6833619697803173e-25
1966,3.027694089367251e-25
1967,3.8798988649736243e-25
1968,1.4944169654591953e-26
1969,5.1524782912116684e-26
1970,1.8164290709411138e-26
1971,1.0558272053287595e-26
1972,3.498772928957479e-26
1973,7.392093563584532e-26
1974,1.2851188008266227e-25
1975,4.204127464735528e-25
1976,9.116255033973637e-25
1977,2.9540624512826893e-25
1978,1.9690005807010192e-26
1979,9.362547099023084e-26
1980,5.865876540225693e-26
1981,2.1708607165121205e-25
1982,1.1444843690782018e-25
1983,9.282210314364613e-25
1984,2.7354846554616245e-26
1985,9.341841935024193e-26
1986,3.3106499313721504e-26
1987,2.350172185012651e-25
1988,1.5294938630227806e-24
1989,5.273822482068365e-25
1990,9.0705717139728e-26
1991,1.0287104583840232e-25
1992,1.7111713783130193e-25
1993,9.387320372470765e-25
1994,8.880476112537288e-26
1995,5.524072318571792e-26
1996,9.774302297106918e-26
1997,4.308487839089208e-26
1998,2.818704887095102e-26
1999,6.126021011549278e-25
2000,5.261283476256562e-25
2001,1.5586350985813957e-25
2002,1.2847573723840735e-24
2003,1.7214986072653287e-24
2004,1.3730046139206166e-25
2005,2.012244519547076e-25
2006,5.928230111438781e-26
2007,9.685731046066434e-27
2008,1.988213308572936e-25
2009,1.676516583534716e-26
2010,5.159774615799497e-26
2011,5.939445492200887e-26
2012,4.3565550081850394e-26
2013,1.7960568107551657e-25
2014,3.914359792413739e-24
2015,7.280555469564803e-26
2016,1.5670815645123075e-25
2017,1.9560643949079512e-25
2018,7.023008250960468e-26
2019,9.80572024237328e-26
2020,7.807712982761375e-25
2021,4.615863844235879e-26
2022,6.587153306225865e-26
2023,5.381734030952345e-25
2024,1.6875765912493176e-24
2025,4.3531409890085173e-26
2026,2.094041632061175e-24
2027,3.606590919179058e-24
2028,1.0825731360958668e-24
2029,1.760429375616866e-25
2030,3.110759266914561e-25
2031,6.196797483605358e-26
2032,5.231100382965898e-26
2033,4.827339384639042e-25
2034,3.234841918441557e-24
2035,2.9586131906217337e-24
2036,2.1080513495109604e-25
2037,1.864834544229704e-24
2038,7.793154270155305e-26
2039,6.38500708153726e-25
2040,1.1675623337233482e-24
2041,2.4812787130937388e-24
2042,2.1472849797616313e-25
2043,1.0282425111501241e-24
2044,1.5106870519374887e-25
2045,1.223232164860158e-25
2046,2.8689819540280495e-25
2047,1.2552527690293146e-25
2048,3.573408786384437e-24
2049,2.888482741478047e-24
2050,6.243803751003807e-25
2051,9.468088174345077e-26
2052,2.3113109232685246e-24
2053,3.261205711002539e-25
2054,3.378295834416637e-24
2055,2.719237386954147e-24
2056,1.317974886807719e-25
2057,5.95607711205025e-26
2058,1.4087683718923078e-24
2059,2.5249208886693936e-25
2060,1.0475123283066723e-24
2061,1.8053100934984807e-26
2062,2.791274111160923e-24
2063,2.6727183009900565e-26
2064,3.860706187496402e-24
2065,3.752854960496983e-25
2066,2.518092620858409e-25
2067,3.86434159555131e-25
2068,1.7765260560217793e-25
2069,6.697425131472134e-25
2070,2.126498079959627e-25
2071,3.6277106881996655e-26
2072,3.16373301791861e-25
2073,1.1014827298327358e-23
2074,3.782719383109355e-26
2075,2.010268552485975e-24
2076,7.2733849584996945e-25
2077,9.026952779786406e-25
2078,2.728326209911826e-25
2079,7.526603863154258e-25
2080,1.3100833356169055e-23
2081,6.286695962620439e-25
2082,2.5986032620231907e-25
2083,2.738794159273037e-25
2084,1.1445937997083428e-23
2085,1.1114139795122891e-23
2086,6.044623801959469e-26
2087,1.3228078995412515e-23
2088,1.614404615692108e-26
2089,3.512606801954445e-25
2090,6.731868902307377e-26
2091,2.709629791102926e-25
2092,4.859604581230249e-25
2093,2.8079749477845327e-25
2094,5.0123503827084546e-26
2095,7.2536583993583e-26
2096,3.424893726459641e-26
2097,1.1410879696238942e-25
2098,1.568827780101361e-25
2099,9.526670488055656e-25
2100,8.328658854801472e-25
2101,2.232130119930711e-25
2102,1.5314183228352102e-24
2103,1.4221814432125496e-24
2104,3.771349159778452e-24
2105,2.9703898694188666e-24
2106,3.665102273272054e-24
2107,3.1638933547337846e-24
2108,3.1015040889908863e-24
2109,1.4266345564444858e-24
2110,3.057479940055477e-25
2111,4.043079580082801e-24
2112,3.294651035794661e-25
2113,3.148798272670529e-25
2114,4.151522908684073e-26
2115,3.252337914443847e-25
2116,2.911265038273042e-25
2117,8.947793416377005e-26
2118,6.083282693364048e-24
2119,2.64726411339144e-25
2120,6.393816698907326e-24
2121,4.406872483015822e-24
2122,2.097139057733504e-24
2123,1.8872850202270076e-24
2124,5.070366532579629e-24
2125,2.029626760744008e-25
2126,1.9277336994537252e-25
2127,1.0324157361143205e-24
2128,1.6214442302593693e-25
2129,3.1340707190342516e-24
2130,3.630440568597303e-24
2131,6.214231909977329e-25
2132,5.058363397994514e-25
2133,3.936746615154857e-24
2134,5.425399871697886e-26
2135,9.470123888725149e-26
2136,2.986488418287336e-26
2137,2.603853836893767e-26
2138,2.84347034070108e-25
2139,5.794538518831144e-25
2140,2.3980088164159752e-25
2141,1.0203581091502192e-24
2142,3.5003243098845528e-25
2143,4.181717021364655e-25
2144,1.914399555730418e-24
2145,1.6664826612012543e-25
2146,8.482676761056035e-25
2147,6.225597174333676e-25
2148,1.4717605134870341e-24
2149,1.450628049644244e-25
2150,1.317910250660296e-24
2151,3.9110700281246566e-24
2152,2.2335187075921223e-25
2153,5.449291649115527e-26
2154,3.0174764336115948e-24
2155,1.3443797232227248e-25
2156,6.526250519555341e-25
2157,3.727603896118682e-24
2158,5.280904558809732e-26
2159,4.892260632360038e-26
2160,2.6274312972827942e-24
2161,8.518837706582073e-26
2162,2.3357959525896742e-24
2163,9.293518840360748e-26
2164,1.8716024242081783e-24
2165,6.74621038758978e-25
2166,1.6968912935081458e-24
2167,8.266966478242908e-26
2168,2.0115008094505205e-24
2169,1.146374633493721e-25
2170,7.731075951728572e-26
2171,6.00745700116773e-26
2172,1.3190280184615577e-26
2173,1.6679896255289662e-25
2174,1.7521508341442678e-24
2175,7.721792186849554e-26
2176,2.662910676438157e-26
2177,5.97343543701612e-25
2178,1.8194945537453686e-25
2179,2.712268770043593e-25
2180,9.546852680796524e-26
2181,6.513406171064098e-26
2182,2.0409933272915775e-24
2183,1.6567226936350244e-26
2184,2.070767330923255e-24
2185,6.449581640740552e-26
2186,1.659319022604006e-24
2187,3.0944642078186775e-26
2188,8.092262803052442e-25
2189,1.3749547654349714e-24
2190,2.296128117174578e-26
2191,6.293686732711712e-25
2192,1.1837246145986895e-25
2193,2.7530777427405785e-26
2194,3.3389008193326536e-25
2195,5.509256787165563e-25
2196,1.0799737688180655e-25
2197,1.4724627780748876e-25
2198,1.6197429522278348e-24
2199,5.022862342738249e-25
2200,9.80620501173266e-25
2201,2.5118481874207784e-26
2202,9.070351621023429e-26
2203,2.2801062368507932e-26
2204,7.550846783217568e-26
2205,1.653271615405059e-26
2206,6.873521817796459e-26
2207,2.022814730388105e-26
2208,1.172775430682921e-25
2209,4.811989820752219e-25
2210,1.0730277633851201e-24
2211,9.056045677736372e-25
2212,2.6201276510959696e-26
2213,2.905607701127478e-26
2214,1.3156272395468789e-24
2215,4.647713753793122e-26
2216,7.221519032719081e-26
2217,6.290881493171209e-25
2218,5.029233569616283e-26
2219,7.975163775674446e-25
2220,1.0112789838204475e-26
2221,2.3684020439680566e-26
2222,1.639769351065688e-26
2223,3.056351059409756e-25
2224,1.0771579197589437e-25
2225,3.9455673303462543e-25
2226,2.6203083507890224e-24
2227,4.255943752792933e-25
2228,6.805621178354493e-25
2229,3.7368864047714657e-25
2230,7.846120449684053e-25
2231,3.2811755604245965e-25
2232,2.1318371123414183e-25
2233,7.1783532150077e-25
2234,1.9938498271159655e-26
2235,3.6159007737676885e-25
2236,8.930497194970186e-26
2237,1.0291282331602995e-25
2238,5.997602106664598e-25
2239,6.507271013007679e-26
2240,4.653787343833085e-25
2241,4.743477911332759e-25
2242,2.675948904128808e-25
2243,5.1120127772466025e-25
2244,4.85653128836821e-25
2245,4.007813430249457e-25
2246,4.481877302268778e-25
2247,4.364916167819822e-25
2248,2.7745419457216e-24
2249,7.26435504758353e-25
2250,2.0578663352467278e-25
2251,4.688396800697727e-25
2252,1.0053500307714156e-24
2253,1.7353317058332786e-26
2254,4.356997197720043e-25
2255,1.1177781356924765e-25
2256,2.0357798700122292e-25
2257,3.3117534193734133e-25
2258,6.720439099404517e-26
2259,1.4284467491386803e-25
2260,4.82573634804814e-25
2261,4.396027422135759e-24
2262,1.4553577326291984e-24
2263,2.7399269577396513e-25
2264,2.3822127874511154e-25
2265,3.483817877091241e-24
2266,1.1641149937875223e-23
2267,7.102597907633435e-25
2268,7.734140764269297e-24
2269,1.1336743410950726e-25
2270,3.0035764428067577e-25
2271,7.960942177234295e-26
2272,1.6176637350868528e-25
2273,1.250716072429632e-24
2274,8.810083584770389e-26
2275,1.7129451056212985e-24
2276,3.714533154263913e-25
2277,9.793881208337642e-26
2278,7.316645790884072e-26
2279,5.5219199725186e-26
2280,9.253750953966962e-24
2281,1.6755357722638112e-25
2282,1.7353118333716972e-25
2283,2.3017889553893584e-25
2284,3.6657525444609654e-25
2285,1.5346936888590707e-25
2286,1.2254200357234696e-25
2287,5.937653272993962e-25
2288,1.6669594101921923e-24
2289,5.686457950387431e-26
2290,2.0238803355638035e-24
2291,1.7742174234457813e-23
2292,1.5498711669621306e-24
2293,7.618548511341395e-25
2294,3.7690975679158906e-25
2295,4.656819664363859e-26
2296,5.010922602874209e-25
2297,6.810551638823244e-25
2298,3.279869489573243e-25
2299,4.182811031406611e-24
2300,2.0869867421773854e-25
2301,3.425929207495606e-24
2302,9.50911582313438e-25
2303,2.9729443804272526e-25
2304,1.0560142210746603e-23
2305,1.0061791009292072e-25
2306,9.512915212785128e-25
2307,1.1177346727995755e-23
2308,1.128598811666826e-25
2309,4.899997178898603e-25
2310,1.0259385089811149e-24
2311,3.3923610686179165e-24
2312,4.05632810448997e-24
2313,4.571477544458175e-25
2314,1.7395328683337293e-25
2315,4.207922881792144e-24
2316,9.121802814115347e-25
2317,4.002256088847712e-25
2318,3.673719316024547e-24
2319,1.1843889465088177e-23
2320,1.5940880824993534e-24
2321,2.2173166588651715e-24
2322,1.3668158087995304e-24
2323,1.30575922317665e-24
2324,2.8984099547073264e-25
2325,3.567165643613861e-24
2326,1.150608110394467e-25
2327,2.312906212902055e-24
2328,4.736589242275719e-24
2329,1.3019553442974816e-23
2330,1.4930379700357592e-25
2331,2.5732358658567736e-25
2332,1.8435076769682663e-24
2333,1.0678670172008173e-24
2334,1.9512490656929427e-25
2335,3.7322555188348e-26
2336,1.778710402756322e-24
2337,1.397134438168792e-25
2338,1.2653197072467793e-24
2339,1.4740162037461576e-23
2340,4.971256047592962e-25
2341,4.720278524250306e-24
2342,4.125858542101389e-24
2343,4.2523124079537975e-24
2344,2.3849158254157737e-25
2345,4.659555684044647e-25
2346,4.474057163721199e-24
2347,1.1754635122264634e-23
2348,4.554566521684475e-25
2349,2.3072347195684256e-25
2350,1.4626141655315742e-24
2351,1.8162581696613758e-24
2352,2.724568022777311e-24
2353,4.201405011313406e-25
2354,4.520360021830825e-25
2355,3.2720666725906745e-24
2356,3.566133803254372e-25
2357,7.619546080547433e-24
2358,5.0624340862983277e-26
2359,1.7160710404339685e-25
2360,7.321174028642949e-25
2361,2.7350165839744063e-25
2362,6.485776429511777e-24
2363,5.0186454031305633e-26
2364,7.104184341566492e-24
2365,2.082734105427139e-25
2366,1.5403084277422617e-24
2367,1.1778993436238575e-24
2368,8.43519058949879e-25
2369,3.746593465601487e-24
2370,9.301056242770281e-26
2371,1.102433114606839e-24
2372,5.3510862784571294e-24
2373,5.754303075327821e-25
2374,1.0704030789057831e-24
2375,1.582723360740026e-24
2376,3.1986614317723796e-24
2377,3.1395048102211397e-24
2378,1.7587150676239198e-25
2379,4.264704033733802e-24
2380,1.8094632937698676e-25
2381,7.100758854890905e-25
2382,9.964733296283357e-26
2383,6.521353305255726e-25
2384,8.812454055218236e-25
2385,4.447664109610524e-25
2386,4.904129380285225e-25
2387,4.081561418960223e-25
2388,8.381005779370624e-26
2389,2.0070708828862737e-25
2390,9.320094701820707e-26
2391,5.19891246414275e-26
2392,8.535616367788754e-26
2393,4.4779082060642336e-26
2394,3.7940378963103007e-26
2395,2.2907706961406452e-26
2396,2.210179557736576e-26
2397,2.260481457622298e-26
2398,2.2286934883160553e-26
2399,2.229246246054575e-26
2400,2.4274775451029952e-26
2401,2.3779051558080638e-26
2402,2.33596179961717e-26
2403,3.098177643167219e-26
2404,2.2273769819473886e-26
2405,2.54391107491422e-26
2406,2.3980763744165719e-26
2407,2.4687308732142328e-26
2408,2.203406300491689e-26
2409,2.2787987874500948e-26
2410,2.4994787793192147e-26
2411,2.2623363557369936e-26
2412,2.109937586896201e-26
2413,2.1124372335678574e-26
2414,2.7344830740406985e-26
2415,2.0970773585909793e-26
2416,2.15383654051473e-26
2417,2.3040364142135938e-26
2418,2.4422842753790746e-26
2419,2.1001284535118278e-26
2420,2.213188461251998e-26
2421,2.2562408019063274e-26
2422,3.110251845961296e-26
2423,2.1156333341279552e-26
2424,2.9514712580734825e-26
2425,3.334557843146448e-26
2426,2.148447135540036e-26
2427,3.215781202696313e-26
2428,3.388001043718354e-26
2429,3.44215703886076e-26
2430,5.727863941535267e-26
2431,2.3415224903215612e-26
2432,5.898770126073436e-26
2433,4.1800471095344546e-26
2434,7.610008637102992e-26
2435,5.451303258878741e-26
2436,1.1575367152908767e-25
2437,1.0042949593157007e-25
2438,2.1469834152805846e-25
2439,1.6299487751269218e-25
2440,6.450366624981573e-25
2441,5.825739269681115e-26
2442,5.23203693273599e-26
2443,1.4465801698084832e-25
2444,1.827661517512452e-24
2445,1.7045892023399116e-25
2446,3.415710150202437e-26
2447,1.404225425870749e-25
2448,1.3153067390375645e-25
2449,2.1432914971564531e-26
2450,3.486362373950156e-26
2451,4.507535167677469e-26
2452,2.0107716283773093e-24
2453,1.541516613636672e-24
2454,2.1638672836257726e-26
2455,3.4540426194282517e-26
2456,1.3425189500698696e-24
2457,1.9167674154343922e-24
2458,1.698492387762036e-23
2459,2.3447679808938416e-26
2460,2.589413347883911e-23
2461,1.986512860368329e-24
2462,3.377130682188793e-26
2463,5.699424014515763e-26
2464,2.141847789214261e-25
2465,2.0002806092974798e-25
2466,1.410409601014718e-25
2467,3.4072986444096797e-26
2468,1.3220098214960607e-25
2469,9.925470071799212e-23
2470,1.0335828254799071e-24
2471,1.6315335874270868e-23
2472,5.397068907088283e-25
2473,4.0139044990783896e-25
2474,2.077658670895061e-24
2475,7.192500067553439e-24
2476,2.5038498314608466e-24
2477,3.026029953932562e-23
2478,2.3643177444225477e-23
2479,1.662011378673342e-23
2480,1.9036708634868214e-23
2481,4.950414806782482e-26
2482,2.8379261743574724e-23
2483,1.362414491863584e-24
2484,6.09525627865124e-23
2485,1.6087582474856268e-25
2486,2.629697897149568e-23
2487,1.2880546784959493e-24
2488,7.654479948950396e-24
2489,1.1632043310917982e-23
2490,2.4277958804905443e-24
2491,3.420867347199887e-24
2492,1.1942748706414509e-24
2493,1.4057010415245989e-25
2494,3.203528590618855e-23
2495,9.506671810537092e-23
2496,2.3055227143997054e-22
2497,4.982172979669741e-26
2498,1.1319279327115863e-22
2499,6.232458882386108e-25
2500,1.0961947080499632e-25
2501,1.7493370194621008e-25
2502,5.88471616053348e-26
2503,6.330347849575945e-25
2504,2.2327140507152497e-23
2505,4.255426063666601e-25
2506,3.1959548614999374e-25
2507,1.8792739192323196e-25
2508,8.159481304895387e-24
2509,1.9935521023013836e-25
2510,2.9714951927717966e-24
2511,5.641526684767797e-26
2512,1.8662241211157572e-22
2513,1.170109799235078e-24
2514,4.5175637323737255e-25
2515,9.015032895196294e-25
2516,3.685634135606499e-24
2517,3.0867965610417984e-24
2518,3.1567836553201873e-25
2519,5.367863406133622e-23
2520,5.748270001673752e-25
2521,7.360895888676795e-25
2522,7.264663948555318e-25
2523,2.4034492418670636e-23
2524,2.457218066891597e-23
2525,2.8219672173714163e-25
2526,3.303915315469207e-25
2527,1.3460973177113643e-25
2528,3.4278338022064274e-25
2529,4.779660915170711e-24
2530,2.6156282970617622e-24
2531,2.4147743252330286e-25
2532,7.419691705506971e-26
2533,1.330877055809769e-25
2534,1.3824555714512895e-25
2535,2.5941722902236683e-25
2536,4.191444086971383e-25
2537,2.061151741543469e-25
2538,1.2996962960480816e-25
2539,1.272383292134132e-25
2540,5.51983136211766e-26
2541,1.1084365535415693e-25
2542,7.332573706917393e-25
2543,2.245933630313824e-25
2544,2.824145966742742e-25
2545,1.849820283567765e-25
2546,2.1330892734474695e-25
2547,2.8877243612299904e-25
2548,3.2822046073485096e-25
