nu,sw
1470.359912,1.484e-79
1470.383495,5.4030000000000004e-58
1470.388932,1.8579999999999998e-81
1470.389487,7.091e-83
1470.394308,1.855e-81
1470.465271,4.616e-47
1470.471418,7.096e-78
1470.497029,4.633e-47
1470.529095,2.487e-73
1470.5367,2.0170000000000002e-57
1470.544923,5.861e-75
1470.549725,2.018e-57
1470.57855,5.711e-97
1470.585144,5.691e-97
1470.602685,1.42e-63
1470.615849,8.768e-82
1470.616957,1.2060000000000001e-63
1470.621331,1.2060000000000001e-63
1470.621461,8.762e-82
1470.689281,5.4270000000000004e-58
1470.692933,1.4230000000000002e-63
1470.725768,3.007e-78
1470.727615,2.389e-56
1470.734491,1.885e-74
1470.881439,6.6e-97
1470.885224,6.593e-97
1470.900026,6.844e-80
1470.972175,3.621e-73
1471.014124,2.204e-72
1471.014536,2.204e-72
1471.068122,7.392999999999999e-60
1471.140681,2.402e-56
1471.142106,9.15e-51
1471.148634,1.206e-75
1471.15588,3.193e-66
1471.157239,1.205e-75
1471.157614,3.193e-66
1471.157724,1.7e-72
1471.161397,4.066000000000001e-72
1471.162248,1.887e-74
1471.172501,4.065e-72
1471.192391,5.87e-75
1471.208633,7.409e-60
1471.21041,3.0120000000000003e-78
1471.213592,6.854999999999999e-80
1471.21538,1.741e-46
1471.231255,2.4e-61
1471.238473,2.4e-61
1471.240379,1.7e-72
1471.303356,4.644e-60
1471.326628,4.6459999999999997e-60
1471.446977,6.503e-76
1471.449665,6.502000000000001e-76
1471.46216,3.624e-73
1471.498312,1.847e-76
1471.501546,4.935e-76
1471.514467,1.146e-81
1471.519725,1.144e-81
1471.662853,7.108e-78
1471.724069,5.358e-82
1471.729784,5.355e-82
1471.743977,1.517e-69
1471.74411,1.517e-69
1471.776079,1.624e-96
1471.780754,8.824999999999998e-54
1471.782702,1.6180000000000001e-96
1471.786796,8.812999999999998e-54
1471.868809,2.484e-53
1471.87005,9.227e-51
1471.881347,5.211e-73
1471.955459,1.487e-79
1472.01827,2.834e-81
1472.056174,2.491e-72
1472.084154,1.8790000000000002e-96
1472.087921,1.877e-96
1472.105566,1.85e-76
1472.129903,2.4920000000000004e-72
1472.191396,1.7599999999999998e-46
1472.266553,1.13e-74
1472.292193,4.941e-76
1472.348978,8.161e-60
1472.352127,5.144e-48
1472.357531,5.217e-73
1472.368369,5.14e-48
1472.396812,2.973e-32
1472.425674,2.968e-32
1472.450483,2.502e-53
1472.465496,3.69e-74
1472.477758,8.178e-60
1472.486789,6.259e-52
1472.511522,7.164999999999998e-54
1472.518658,3.197e-69
1472.529782,7.175999999999998e-54
1472.530222,3.198e-69
1472.576279,1.24e-45
1472.594529,6.967999999999998e-82
1472.597777,1.239e-45
1472.599674,6.956999999999998e-82
1472.619497,5.847e-66
1472.629624,5.851999999999999e-66
1472.686215,1.438e-63
1472.703235,1.4200000000000001e-56
1472.70567,2.299e-63
1472.713313,2.302e-63
1472.753451,7.411999999999999e-73
1472.769951,5.022999999999999e-59
1472.77196,5.03e-59
1472.785395,3.23e-82
1472.786714,1.4410000000000002e-63
1472.791208,3.228e-82
1472.80191,1.422e-56
1472.833613,4.3899999999999997e-48
1472.839617,7.115e-83
1472.862445,4.404e-48
1472.872012,3.692e-74
1472.886006,1.113e-54
1472.912372,1.132e-74
1472.91477,4.563e-96
1472.91629,3.607e-72
1472.921422,4.5480000000000004e-96
1472.931727,3.3700000000000003e-47
1472.955833,2.172e-49
1472.974871,7.821e-58
1472.981666,3.607e-72
1472.983158,1.074e-45
1472.995407,1.673e-53
1473.017409,1.079e-45
1473.140531,9.755e-76
1473.141412,6.308e-52
1473.143073,1.6769999999999996e-53
1473.144673,3.582e-37
1473.148921,9.745e-76
1473.152424,8.06e-48
1473.174788,1.983e-77
1473.21526,7.419e-73
1473.222299,3.5900000000000003e-37
1473.228208,5.29e-96
1473.231958,5.283000000000001e-96
1473.268828,7.854e-58
1473.332059,8.083e-48
1473.383148,1.12e-54
1473.404517,8.331000000000001e-78
1473.405413,1.029e-80
1473.433889,4.766e-79
1473.458533,4.197e-52
1473.459943,5.23e-76
1473.46283,5.229e-76
1473.466979,4.191e-52
1473.524794,8.790999999999999e-60
1473.531062,3.421e-48
1473.588539,1.042e-72
1473.609325,2.3560000000000003e-72
1473.609864,2.3560000000000003e-72
1473.62886,4.181e-82
1473.633896,4.174e-82
1473.641334,2.6130000000000003e-55
1473.641848,8.807e-60
1473.644621,2.609e-55
1473.700754,4.304e-72
1473.711714,4.302e-72
1473.715972,3.259e-49
1473.729504,3.255e-49
1473.735949,4.327e-76
1473.738088,5.158e-72
1473.745346,2.192e-49
1473.75705,1.169e-75
1473.795678,5.159e-72
1473.799613,1.921e-82
1473.805519,1.919e-82
1473.837008,4.836e-61
1473.841944,4.842e-61
1473.845271,3.405e-47
1473.89761,3.775e-59
1473.901186,8.345e-78
1473.907471,3.777e-59
1473.943498,2.182e-79
1473.950211,2.15e-74
1473.990291,4.653e-57
1473.990896,4.646e-57
1473.99327,4.024e-56
1473.994966,1.268e-95
1474.001645,1.264e-95
1474.035404,1.0430000000000001e-72
1474.090509,2.888e-82
1474.093751,1.404e-50
1474.104688,1.403e-50
1474.113164,3.459e-52
1474.133925,3.466e-52
1474.157888,7.126e-74
1474.226947,5.028e-81
1474.247366,2.753e-49
1474.273398,2.761e-49
1474.27492,2.185e-79
1474.308897,1.548e-63
1474.312908,1.548e-63
1474.313951,1.472e-95
1474.317686,1.47e-95
1474.331125,1.987e-77
1474.348797,4.335e-76
1474.350975,5.0359999999999985e-81
1474.38244,3.454e-48
1474.386664,1.4470000000000002e-72
1474.394445,4.046e-56
1474.466941,1.412e-50
1474.481274,2.077e-55
1474.496664,2.079e-55
1474.508064,1.751e-44
1474.519104,1.171e-75
1474.521575,7.291e-72
1474.532078,1.751e-44
1474.539582,3.514e-66
1474.54106,3.514e-66
1474.543672,7.131e-74
1474.556739,3.9759999999999996e-60
1474.568411,3.9769999999999996e-60
1474.571944,7.291e-72
1474.593878,2.153e-74
1474.594074,9.22e-60
1474.617197,2.475e-82
1474.622131,2.471e-82
1474.639155,1.415e-50
1474.6614,1.4e-63
1474.682421,1.173e-50
1474.699407,9.235e-60
1474.705768,1.175e-50
1474.765282,8.945e-70
1474.765349,8.945e-70
1474.76651,1.127e-82
1474.771787,1.402e-63
1474.772504,1.126e-82
1474.818019,1.4480000000000001e-72
1474.886845,1.526e-44
1474.923685,1.5339999999999998e-44
1474.960856,3.604e-57
1474.973448,3.607e-57
1474.988455,4.776e-79
1475.017006,3.483e-95
1475.023709,3.472e-95
1475.092163,7.763e-76
1475.100342,7.755e-76
1475.147878,1.9870000000000001e-72
1475.185651,3.468e-61
1475.192462,3.469e-61
1475.266765,1.018e-71
1475.310471,1.019e-71
1475.34173,4.05e-95
1475.345451,4.045e-95
1475.351892,1.106e-39
1475.377988,1.032e-80
1475.430154,4.139e-76
1475.433236,4.138e-76
1475.462724,5.158e-45
1475.464134,2.353e-69
1475.472934,1.109e-39
1475.475747,2.353e-69
1475.486053,1.113e-57
1475.555423,9.391e-60
1475.559278,1.445e-82
1475.56316,1.989e-72
1475.564114,1.443e-82
1475.595963,4.037e-74
1475.634819,5.173e-45
1475.64904,9.405e-60
1475.674821,1.755e-46
1475.685866,6.52e-83
1475.691943,6.514e-83
1475.693369,1.7540000000000003e-46
1475.768187,1.118e-57
1475.811718,1.359e-73
1475.838816,5.473e-77
1475.854369,2.364e-50
1475.872231,2.699e-72
1475.921769,6.422999999999999e-66
1475.932137,6.426999999999999e-66
1475.935138,1.001e-75
1475.973578,2.735e-75
1475.973664,1.4060000000000002e-71
1475.981223,9.459e-95
1475.983839,5.264999999999999e-53
1475.98795,9.429e-95
1476.011258,1.407e-71
1476.044445,2.279e-77
1476.121132,1.509e-46
1476.152346,1.5140000000000002e-46
1476.158652,2.67e-42
1476.164503,2.429e-72
1476.165184,2.429e-72
1476.177283,1.359e-73
1476.202527,4.411e-72
1476.213329,4.4090000000000004e-72
1476.236972,4.043e-74
1476.270883,2.701e-72
1476.31121,2.678e-42
1476.311887,1.102e-94
1476.315596,1.1e-94
1476.319865,2.9330000000000003e-63
1476.327853,2.936e-63
1476.407557,9.254e-60
1476.454838,8.329e-83
1476.459583,8.314999999999999e-83
1476.468236,1.511e-78
1476.488216,2.898e-82
1476.489462,9.267e-60
1476.52941,1.316e-63
1476.552629,2.282e-77
1476.553091,1.002e-75
1476.553523,5.301999999999999e-53
1476.557461,3.722e-83
1476.55977,3.6260000000000003e-72
1476.563616,3.719e-83
1476.570231,2.384e-50
1476.574786,1.8959999999999997e-53
1476.580394,1.8929999999999998e-53
1476.603463,2.105e-54
1476.642282,1.921e-71
1476.649295,1.319e-63
1476.674304,1.921e-71
1476.707536,2.738e-75
1476.772009,3.7e-80
1476.775282,6.329e-46
1476.7801,1.514e-56
1476.868941,1.516e-56
1476.887951,2.539e-94
1476.8947,2.5309999999999997e-94
1476.912937,1.465e-51
1476.914537,8.063e-59
1476.916953,8.074e-59
1476.923119,1.844e-34
1476.941243,3.629e-72
1476.947888,6.87e-79
1476.958689,1.848e-34
1476.960573,5.482e-77
1477.003324,6.082e-76
1477.011294,6.076e-76
1477.088664,2.118e-54
1477.149312,8.771999999999999e-60
1477.193343,6.671e-56
1477.203874,7.48e-74
1477.210541,4.822000000000002e-72
1477.219509,8.782e-60
1477.224763,2.962e-94
1477.228462,2.958e-94
1477.272624,2.595e-71
1477.296613,6.881000000000001e-79
1477.299605,2.595e-71
1477.303612,4.736e-83
1477.308269,4.728e-83
1477.323676,1.5339999999999998e-53
1477.341484,1.537e-53
1477.357445,3.223e-76
1477.360722,3.223e-76
1477.38107,2.097e-83
1477.387297,2.095e-83
1477.427034,2.556e-73
1477.555526,1.476e-51
1477.557911,1.797e-80
1477.574295,4.825e-72
1477.582632,6.706000000000001e-56
1477.704938,1.8e-80
1477.720287,6.932e-61
1477.725613,6.94e-61
1477.737519,6.734999999999999e-94
1477.739039,6.397e-46
1477.743186,2.0469999999999999e-53
1477.74429,6.715e-94
1477.751399,1.163e-81
1477.772897,2.558e-73
1477.779657,7.921999999999999e-60
1477.824588,6.347e-72
1477.834564,1.546e-47
1477.838148,7.93e-60
1477.841715,7.491e-74
1477.8503,1.545e-47
1477.864698,3.4690000000000007e-71
1477.883991,2.0519999999999998e-53
1477.887151,3.4690000000000007e-71
1477.887928,3.78e-66
1477.889168,3.78e-66
1477.896167,6.108e-49
1477.915199,1.557e-57
1477.967123,1.952e-63
1477.97078,1.952e-63
1477.982375,1.515e-78
1478.074321,6.025e-59
1478.080699,7.870999999999999e-94
1478.083759,6.028e-59
1478.084388,7.859999999999999e-94
1478.095954,2.284e-75
1478.105332,2.657e-83
1478.109907,2.653e-83
1478.151202,6.315e-75
1478.156463,1.166e-83
1478.162759,1.164e-83
1478.170097,6.352e-72
1478.185515,1.564e-57
1478.224459,5.094e-55
1478.227322,5.086e-55
1478.291522,1.2e-63
1478.294401,1.1240000000000002e-46
1478.297701,6.701e-60
1478.325844,1.3169999999999998e-47
1478.344492,6.705999999999999e-60
1478.354155,1.322e-47
1478.357171,8.229000000000002e-57
1478.357362,8.217e-57
1478.359641,4.357e-45
1478.373282,1.3560000000000002e-69
1478.380586,4.356e-45
1478.384924,1.3560000000000002e-69
1478.401952,8.276e-72
1478.418508,4.593e-71
1478.420477,1.203e-63
1478.429293,9.799e-52
1478.436936,4.593e-71
1478.437291,9.786e-52
1478.463583,1.491e-76
1478.530254,1.766e-93
1478.537044,1.761e-93
1478.645628,6.152e-77
1478.666595,4.3960000000000003e-72
1478.673557,6.162e-49
1478.677227,4.394000000000001e-72
1478.679468,2.427e-72
1478.680303,2.427e-72
1478.687636,1.0479999999999999e-47
1478.698411,3.71e-80
1478.702706,5.11e-60
1478.718522,2.287e-75
1478.7287,8.282000000000001e-72
1478.737797,5.111999999999999e-60
1478.774009,1.367e-73
1478.774092,3.771e-45
1478.807776,3.787e-45
1478.857556,6.321e-75
1478.859731,1.471e-83
1478.864226,1.469e-83
1478.873802,4.692e-76
1478.880027,2.067e-93
1478.881566,4.687e-76
1478.88341,6.393e-84
1478.883709,2.065e-93
1478.88977,6.387e-84
1478.900058,1.201e-47
1478.934062,6.024e-71
1478.942673,1.07e-71
1478.948944,6.024e-71
1478.994088,3.1049999999999997e-60
1479.003886,4.748e-73
1479.017481,3.1069999999999996e-60
1479.030745,9e-49
1479.043793,8.99e-49
1479.079305,1.205e-47
1479.086354,4.033e-55
1479.0994,8.055e-52
1479.101303,4.0370000000000006e-55
1479.107514,4.932e-61
1479.113922,4.933e-61
1479.119696,8.069999999999999e-52
1479.164815,6.163e-77
1479.188548,6.902999999999999e-66
1479.195733,1.136e-46
1479.199138,6.907e-66
1479.238022,3.565e-50
1479.241656,2.471e-76
1479.245123,2.471e-76
1479.248495,3.561e-50
1479.250162,1.07e-71
1479.266479,4.576e-93
1479.273286,4.563e-93
1479.330568,4.7500000000000007e-73
1479.354256,6.344e-57
1479.366417,6.349e-57
1479.408169,1.369e-73
1479.411364,7.835e-71
1479.423162,7.835e-71
1479.446786,1.371e-71
1479.46304,4.734e-78
1479.526847,1.0579999999999999e-47
1479.551273,1.494e-76
1479.561678,3.4610000000000003e-84
1479.566537,8.041e-84
1479.568097,3.4570000000000004e-84
1479.570959,8.028e-84
1479.573504,7.587e-49
1479.599037,7.608e-49
1479.623083,5.367e-93
1479.626759,5.359e-93
1479.734535,1.372e-71
1479.737935,1.912e-50
1479.839934,2.97e-50
1479.850421,1.011e-70
1479.859572,1.011e-70
1479.8628,2.977e-50
1479.899443,3.6780000000000003e-63
1479.906397,1.917e-50
1479.90777,3.682e-63
1479.908342,6.755e-32
1479.913279,2.136e-78
1479.914325,1.745e-71
1479.921965,6.743e-32
1479.946514,1.172e-92
1479.949096,1.065e-63
1479.953337,1.1689999999999999e-92
1480.049353,1.099e-52
1480.086671,1.0670000000000001e-63
1480.097333,1.167e-81
1480.098802,1.315e-79
1480.175982,7.157e-37
1480.181876,1.746e-71
1480.191027,1.849e-84
1480.197501,1.846e-84
1480.218466,5.143e-75
1480.225476,4.336e-84
1480.22983,4.329000000000002e-84
1480.25124,1.298e-70
1480.258156,1.298e-70
1480.260437,2.1420000000000002e-57
1480.264158,7.174e-37
1480.264346,3.919e-54
1480.278757,2.1390000000000003e-78
1480.289988,1.439e-74
1480.306433,2.467e-73
1480.310196,1.377e-92
1480.313869,1.375e-92
1480.326357,1.088e-55
1480.34532,2.207e-71
1480.42559,6.613e-44
1480.449029,6.612e-44
1480.518941,2.15e-57
1480.525717,6.019e-50
1480.542318,8.703999999999999e-73
1480.570677,2.965e-92
1480.577513,2.958e-92
1480.592234,2.208e-71
1480.607051,1.107e-52
1480.613828,1.658e-70
1480.618893,1.658e-70
1480.682325,9.81e-72
1480.703381,3.5650000000000004e-76
1480.703763,1.094e-55
1480.710942,3.561e-76
1480.73041,9.862e-72
1480.737611,3.943e-54
1480.739797,2.7780000000000002e-71
1480.748482,1.5710000000000001e-56
1480.771217,9.745e-85
1480.777742,9.734e-85
1480.811152,5.758e-44
1480.827112,1.5730000000000001e-56
1480.836279,2.308e-84
1480.840566,2.305e-84
1480.845162,5.151e-75
1480.847401,5.784999999999999e-44
1480.849656,6.3459999999999995e-80
1480.850344,8.708e-73
1480.936392,2.47e-73
1480.937304,4.744e-78
1480.938194,2.114e-70
1480.941695,3.491e-92
1480.941762,2.114e-70
1480.945365,3.486e-92
1480.965665,2.78e-71
1480.969234,1.441e-74
1481.019088,6.356e-80
1481.02647,1.275e-58
1481.029291,1.276e-58
1481.049166,4.012e-76
1481.082622,1.866e-76
1481.086277,1.865e-76
1481.092826,4.2730000000000004e-72
1481.097779,3.488e-71
1481.103279,4.271000000000001e-72
1481.139282,7.415e-92
1481.146131,7.396e-92
1481.154032,2.3620000000000004e-72
1481.155031,2.361e-72
1481.200727,3.967e-66
1481.201747,3.967e-66
1481.208145,1.64e-76
1481.224346,2.6999999999999998e-70
1481.226738,2.6999999999999998e-70
1481.229504,6.069e-50
1481.294339,3.3769999999999995e-51
1481.295376,5.663e-46
1481.302003,5.071e-85
1481.302218,3.489e-71
1481.308575,5.0650000000000004e-85
1481.313398,5.659e-46
1481.338821,4.014e-53
1481.343996,4.008e-53
1481.372253,4.6249999999999995e-81
1481.398667,1.213e-84
1481.402893,1.211e-84
1481.419286,4.377000000000001e-71
1481.472295,3.4710000000000003e-70
1481.473797,3.4710000000000003e-70
1481.503575,9.204e-64
1481.517906,8.745e-92
1481.521576,8.733e-92
1481.569892,9.782e-61
1481.570954,8.285e-45
1481.575605,9.793e-61
1481.591491,2.42e-63
1481.594802,2.42e-63
1481.601942,4.3790000000000006e-71
1481.649291,9.226e-64
1481.652642,1.832e-91
1481.6595,1.827e-91
1481.682055,4.529e-70
1481.682917,4.529e-70
1481.704333,5.51e-71
1481.737827,1.643e-76
1481.745438,8.307999999999999e-45
1481.750409,4.86e-46
1481.78108,4.878e-46
1481.783139,2.6040000000000003e-85
1481.789754,2.601e-85
1481.801206,4.391e-73
1481.853637,6.082e-70
1481.854069,6.082e-70
1481.864885,5.512e-71
1481.908129,2.144e-71
1481.912364,6.29e-85
1481.916533,6.279e-85
1481.924898,3.4019999999999995e-51
1481.95293,6.996000000000001e-71
1481.968723,2.156e-71
1481.979628,1.318e-79
1481.987058,8.643e-70
1481.987231,8.643e-70
1482.039152,2.165e-91
1482.042374,1.575e-72
1482.042823,2.162e-91
1482.082334,1.395e-69
1482.082377,1.395e-69
1482.091094,6.998000000000001e-71
1482.09965,2.056e-39
1482.103301,4.018e-76
1482.10645,3.2379999999999997e-53
1482.111063,4.472e-91
1482.117929,4.461e-91
1482.123809,3.2429999999999995e-53
1482.165085,9.03e-71
1482.214374,1.32e-85
1482.219388,9.466e-59
1482.221028,1.318e-85
1482.228402,9.47e-59
1482.228566,2.062e-39
1482.28061,9.033e-71
1482.302663,2.267e-45
1482.302747,1.143e-74
1482.332273,1.576e-72
1482.340799,1.202e-70
1482.377092,3.22e-85
1482.381207,3.215e-85
1482.390002,3.2380000000000002e-74
1482.392097,2.4539999999999997e-53
1482.418383,1.465e-77
1482.419773,7.248e-66
1482.426445,4.398e-73
1482.430567,7.251999999999999e-66
1482.433476,1.202e-70
1482.480071,1.696e-70
1482.491843,2.668e-76
1482.499206,2.665e-76
1482.505753,5.295e-91
1482.509428,5.287e-91
1482.514852,1.079e-90
1482.519867,2.8940000000000004e-57
1482.521724,1.076e-90
1482.525488,2.4589999999999996e-53
1482.549729,1.697e-70
1482.582892,2.724e-70
1482.595452,6.607e-86
1482.599552,4.616e-42
1482.602143,6.598e-86
1482.629404,2.724e-70
1482.649255,6.94e-70
1482.672532,6.94e-70
1482.692087,1.432e-56
1482.69231,1.434e-56
1482.757262,4.6290000000000004e-42
1482.766566,2.9050000000000003e-57
1482.776731,9.781e-55
1482.779173,9.766e-55
1482.792568,1.627e-85
1482.796634,1.625e-85
1482.798229,1.693e-48
1482.83975,6.557000000000001e-78
1482.864312,2.57e-90
1482.871187,2.564e-90
1482.880183,1.387e-76
1482.884021,1.387e-76
1482.918028,1.28e-90
1482.921709,1.278e-90
1482.92612,3.264e-86
1482.932842,3.259e-86
1482.933078,1.1450000000000001e-74
1482.956467,7.765e-64
1482.996727,6.902999999999999e-61
1483.002734,6.905e-61
1483.042635,3.241e-74
1483.078329,4.618e-71
1483.109824,7.785e-64
1483.150926,4.642e-71
1483.158513,8.118e-86
1483.15974,6.048e-90
1483.162532,8.105e-86
1483.166618,6.033999999999999e-90
1483.206116,1.592e-86
1483.212868,1.589e-86
1483.221438,6.568000000000001e-78
1483.254168,2.291e-45
1483.258391,7.713999999999999e-73
1483.276294,3.055e-90
1483.279982,3.051e-90
1483.289608,4.581999999999999e-47
1483.304841,4.577e-47
1483.370762,2.254e-51
1483.378314,2.251e-51
1483.385881,4.614e-79
1483.390782,1.748e-55
1483.401436,1.406e-89
1483.408312,1.403e-89
1483.435178,7.665e-87
1483.441954,7.653e-87
1483.444317,4.535000000000001e-63
1483.45297,4.5390000000000003e-63
1483.474639,3.999e-86
1483.478615,3.992e-86
1483.481086,4.059000000000001e-72
1483.49135,4.057e-72
1483.504096,2.8120000000000004e-72
1483.563501,1.707e-48
1483.580863,7.205999999999999e-90
1483.584561,7.195e-90
1483.588013,2.2420000000000002e-72
1483.589187,2.2420000000000002e-72
1483.589691,3.229e-89
1483.59564,1.066e-75
1483.596565,3.222e-89
1483.613039,3.644e-87
1483.619838,3.638e-87
1483.622927,3.6950000000000006e-46
1483.661337,7.713e-55
1483.667057,4.64e-81
1483.675847,7.721000000000001e-55
1483.716812,1.1e-56
1483.724797,7.323e-89
1483.728541,1.101e-56
1483.731665,7.308e-89
1483.732071,4.314e-76
1483.739429,1.711e-87
1483.740664,1.9450000000000002e-86
1483.7446,1.941e-86
1483.746247,1.708e-87
1483.756312,1.7570000000000003e-55
1483.7764,2.8130000000000004e-72
1483.790978,3.896e-47
1483.807041,1.64e-88
1483.808168,3.161e-47
1483.8139,1.6369999999999998e-88
1483.814077,7.928999999999999e-88
1483.81877,3.9079999999999997e-47
1483.820912,7.915e-88
1483.832047,1.6789999999999998e-89
1483.835757,1.676e-89
1483.836707,3.629e-88
1483.843556,3.622e-88
1483.853319,1.467e-77
1483.867491,7.184e-54
1483.878385,7.725e-73
1483.956297,9.337000000000001e-87
1483.960195,9.322e-87
1484.030156,3.864e-89
1484.033881,3.858e-89
1484.056859,1.848e-51
1484.064456,2.261e-52
1484.076693,1.851e-51
1484.102266,2.213e-79
1484.116617,1.51e-44
1484.121247,4.427e-87
1484.125114,4.42e-87
1484.137015,1.509e-44
1484.164227,2.878e-82
1484.170585,3.897e-34
1484.175496,8.786e-89
1484.179237,8.771999999999999e-89
1484.19228,9.798e-71
1484.218766,3.905e-34
1484.235226,2.073e-87
1484.238966,1.967e-76
1484.239062,2.069e-87
1484.246134,1.965e-76
1484.268371,1.973e-88
1484.271741,4.322e-76
1484.272132,1.97e-88
1484.276368,9.848e-71
1484.293514,2.217e-79
1484.297937,9.582e-88
1484.301745,9.567e-88
1484.309084,4.375e-88
1484.309337,6.402e-64
1484.312868,4.368e-88
1484.317527,2.4499999999999998e-48
1484.328824,7.226999999999998e-54
1484.330094,2.447e-48
1484.348865,2.507e-74
1484.35367,8.918e-50
1484.363682,8.907e-50
1484.451307,7.19e-74
1484.469815,6.419e-64
1484.477782,4.051e-66
1484.478601,4.051e-66
1484.512052,3.7320000000000005e-46
1484.538852,1.305e-44
1484.56881,1.7589999999999999e-47
1484.571973,1.31e-44
1484.606959,1.586e-56
1484.610176,2.276e-52
1484.616731,1.067e-75
1484.634174,1.015e-76
1484.635218,3.1909999999999997e-47
1484.63819,1.015e-76
1484.675038,1.588e-56
1484.678053,1.337e-72
1484.691572,3.841e-57
1484.747023,1.7639999999999996e-47
1484.872008,2.061e-48
1484.897044,2.066e-48
1484.919847,2.542e-50
1484.926471,3.855e-57
1484.927523,4.957e-72
1484.953164,1.818e-80
1484.969253,7.413e-50
1484.98234,2.511e-74
1484.99164,7.429e-50
1485.077822,7.196e-74
1485.083931,2.549e-50
1485.105629,1.984e-58
1485.108857,1.9870000000000002e-58
1485.155587,1.51e-49
1485.181847,2.9470000000000004e-63
1485.182772,4.959e-72
1485.184823,2.9470000000000004e-63
1485.221722,4.626e-79
1485.249302,2.048e-70
1485.292269,1.339e-72
1485.334349,4.474e-77
1485.344369,2.058e-70
1485.385716,1.359e-60
1485.391811,1.36e-60
1485.563796,5.162e-64
1485.615384,7.42e-66
1485.626362,7.422999999999999e-66
1485.630287,7.668999999999999e-51
1485.727381,1.988e-77
1485.730857,5.177e-64
1485.83123,3.774e-72
1485.841295,3.772e-72
1485.847303,1.522e-49
1485.944523,1.429e-76
1485.951502,1.427e-76
1485.954491,9.207e-81
1485.981232,2.0820000000000002e-72
1485.982588,2.0820000000000002e-72
1485.983783,9.195e-81
1486.060248,2.2870000000000004e-72
1486.072748,8.372e-53
1486.077491,8.36e-53
1486.103081,2.794e-75
1486.124738,1.991e-77
1486.21748,1.12e-75
1486.248682,4.218e-70
1486.248821,7.725999999999999e-51
1486.312693,8.624000000000001e-72
1486.31716,2.462e-43
1486.33271,1.464e-58
1486.340028,2.462e-43
1486.341303,1.465e-58
1486.344429,7.324e-77
1486.34862,7.322e-77
1486.354213,4.238e-70
1486.356887,5.425e-74
1486.385042,2.762e-55
1486.393559,7.401e-61
1486.428529,7.405e-61
1486.473966,1.576e-73
1486.551428,8.627e-72
1486.633331,1.6e-78
1486.668154,2.29e-72
1486.709688,2.141e-43
1486.721491,4.075e-64
1486.730501,4.483e-77
1486.7387,2.775e-55
1486.745353,2.151e-43
1486.766632,1.122e-75
1486.773621,5.007e-57
1486.85317,9.506e-61
1486.858781,9.508e-61
1486.859754,6.731e-53
1486.867644,2.888e-82
1486.876665,6.74e-53
1486.882142,1.39e-69
1486.889007,1.801e-45
1486.893735,1.39e-69
1486.894581,4.088e-64
1486.906507,1.799e-45
1486.94013,2.879e-53
1486.954399,5.494000000000001e-63
1486.96337,5.499e-63
1486.993018,5.434e-74
1486.99495,2.457e-56
1486.995587,2.461e-56
1486.996725,5.024e-57
1487.065575,2.8849999999999997e-53
1487.07486,1.5769999999999998e-73
1487.091636,2.798e-75
1487.155603,1.407e-36
1487.189678,8.557000000000001e-70
1487.197478,1.824e-80
1487.253737,1.411e-36
1487.298037,1.8499999999999999e-54
1487.300057,1.848e-54
1487.305155,8.598000000000001e-70
1487.315825,7.624000000000001e-79
1487.353019,1.543e-45
1487.366642,2.6730000000000003e-35
1487.366701,2.6730000000000003e-35
1487.366708,5.647000000000001e-32
1487.367431,5.778e-32
1487.367574,5.904e-32
1487.367741,5.655e-32
1487.368917,2.67e-35
1487.369155,5.77e-32
1487.371192,5.896e-32
1487.371228,2.67e-35
1487.383153,1.548e-45
1487.405039,3.86e-72
1487.41169,1.2969999999999998e-53
1487.528305,7.636e-79
1487.608053,1.308e-44
1487.608289,1.023e-76
1487.615084,1.022e-76
1487.65964,1.4810000000000002e-71
1487.661547,4.621e-48
1487.718892,4.011e-66
1487.719531,4.011e-66
1487.784089,3.152e-64
1487.784287,1.312e-44
1487.797234,8.006e-45
1487.861096,1.304e-53
1487.882409,1.4810000000000002e-71
1487.962645,3.162e-64
1488.00118,1.25e-81
1488.006093,3.8650000000000003e-72
1488.010783,5.205e-77
1488.015142,5.203e-77
1488.028222,4.58e-52
1488.04843,1.8780000000000001e-56
1488.059728,1.8800000000000001e-56
1488.071509,1.71e-69
1488.143106,3.4390000000000005e-72
1488.152967,3.437e-72
1488.196409,1.718e-69
1488.206133,1.4529999999999998e-54
1488.211019,1.35e-76
1488.220204,1.455e-54
1488.282829,5.111e-51
1488.289938,5.103e-51
1488.326882,1.159e-73
1488.333516,1.893e-72
1488.335061,1.893e-72
1488.354236,1.554e-56
1488.411463,1.555e-56
1488.414706,4.662e-48
1488.424774,1.6040000000000002e-78
1488.45804,3.409e-73
1488.494223,7.061e-80
1488.561966,4.61e-52
1488.571561,7.234e-75
1488.576251,5.949e-77
1488.664445,2.872e-75
1488.712484,6.430000000000001e-72
1488.717161,1.338e-46
1488.731895,1.3360000000000002e-46
1488.736495,8.089999999999999e-45
1488.738032,3.5230000000000004e-63
1488.740687,3.5230000000000004e-63
1488.753281,2.39e-64
1488.764078,6.408000000000002e-57
1488.775325,7.383e-66
1488.786466,7.387e-66
1488.789964,3.761e-39
1488.892259,9.4e-47
1488.893357,3.366e-69
1488.916967,1.197e-45
1488.926145,3.771e-39
1488.936725,2.397e-64
1488.965174,1.16e-73
1488.968399,2.51e-71
1488.975394,6.428000000000001e-57
1488.976514,7.847000000000001e-42
1488.985452,4.177e-51
